id_company,company_name,company_type,industry_sector,kota,skala_perusahaan,pic_name,pic_phone,created_at
C1154,PT Abadi Mandiri,UMKM,Pendidikan & EdTech,Malang,Lokal,Indah Lestari,081239744088,2023-12-03
C1155,PT Sinergi Media,BUMN,Kesehatan & Farmasi,Surabaya,Nasional,Galih Suryadi,083848580526,2024-02-15
C1156,CV Nusa Media,Startup,Energi & Pertambangan,Surakarta,Lokal,Budi Prabowo,082297077454,2022-11-22
C1157,CV Techno Gemilang,UMKM,Telekomunikasi,Jakarta,Nasional,Bunga Firdaus,081566262359,2023-05-15
C1158,CV Inovasi Indonesia,UMKM,E-commerce,Semarang,Lokal,Elsa Wardani,087703686050,2024-02-05
C1159,CV Cipta Makmur,Startup,Media & Kreatif,Surakarta,Lokal,Yoga Ramadhani,081294523759,2022-03-01
C1160,PT Mitra Global,UMKM,Asuransi,Surakarta,Lokal,Elsa Firdaus,085754492054,2024-08-07
C1161,PT Techno Nusantara,Corporate,Travel & Hospitality,Surakarta,Nasional,Satria Handoko,081556622952,2023-12-19
C1162,CV Sinergi Pratama,BUMN,E-commerce,Jakarta,Nasional,Eka Ramadhan,082201731671,2024-01-18
C1163,PT Esa Systems,Corporate,Energi & Pertambangan,Jakarta,Nasional,Dani Suryadi,087818335974,2024-04-08
C1164,PT Sejahtera Sentosa,Corporate,Teknologi Informasi,Jakarta,Nasional,Hesti Hartono,081518430192,2023-05-13
C1165,CV Bumi Karya,Corporate,Retail,Jakarta,Nasional,Faisal Hartono,082292385202,2023-06-13
C1166,CV Nusa Digital,Corporate,Konsultan Manajemen,Semarang,Multinasional,Oscar Ardiansyah,081528442347,2024-05-16
C1167,PT Inovasi Terapan,UMKM,Properti & Konstruksi,Surabaya,Lokal,Lina Suryadi,082160756999,2023-11-04
C1168,PT Sinergi Konsultan,Pemerintah,Logistik & Supply Chain,Surakarta,Nasional,Putri Sari,085322622777,2024-03-16
C1169,PT Bumi Global,Corporate,Telekomunikasi,Surakarta,Multinasional,Anisa Handayani,085702740675,2022-03-18
C1170,PT Inovasi Bangsa,Startup,Pendidikan & EdTech,Surakarta,Nasional,Irfan Ramadhani,085639461212,2023-08-31
C1171,CV Prima Kreatif,BUMN,Otomotif,Semarang,Nasional,Tika Utami,081625678718,2023-09-15
C1172,CV Kreasi Gemilang,Corporate,Travel & Hospitality,Bandung,Multinasional,Zaki Adriansyah,081261349564,2023-08-18
C1173,PT Jaya Sentosa,Startup,Properti & Konstruksi,Yogyakarta,Lokal,Maya Ningsih,083830972361,2023-07-06
C1174,CV Cakra Data,Corporate,Kesehatan & Farmasi,Surakarta,Nasional,Ika Maulana,087845786555,2023-10-15
C1175,CV Inti Inovasi,Corporate,Teknologi Informasi,Surakarta,Multinasional,Nadya Gunawan,081582405166,2024-07-03
C1176,CV Cipta Bersama,UMKM,Konsultan Manajemen,Surakarta,Nasional,Cahyo Fitriani,085808983094,2022-05-05
C1177,PT Jaya Nusantara,Startup,Energi & Pertambangan,Bandung,Nasional,Gilang Sari,085867480957,2023-10-13
C1178,PT Graha Makmur,BUMN,Travel & Hospitality,Surakarta,Nasional,Kevin Handayani,085244203158,2024-06-04
C1179,CV Global Makmur,UMKM,Retail,Yogyakarta,Nasional,Hana Rahmawati,085718648230,2024-01-13
C1180,CV Digital Solusi,Pemerintah,Asuransi,Surakarta,Nasional,Kartika Anggara,087874831730,2024-02-11
C1181,PT Daya Indonesia,Startup,Kesehatan & Farmasi,Malang,Lokal,Bunga Puspitasari,083890623272,2023-11-28
C1182,CV Digital Inovasi,UMKM,Keuangan & Perbankan,Surakarta,Lokal,Elsa Permana,081687084779,2024-05-27
C1183,PT Inti Data,UMKM,Retail,Jakarta,Lokal,Bima Pangestu,083890737815,2024-12-10
C1184,PT Prima Sejahtera,Corporate,Kesehatan & Farmasi,Bandung,Multinasional,Rizky Handayani,083864970350,2023-04-19
C1185,CV Sinergi Utama,Corporate,Retail,Surakarta,Lokal,Candra Rahmawati,082215550570,2022-07-27
C1186,PT Jaya Abadi,Startup,FMCG,Bogor,Lokal,Eka Budiman,087701235036,2022-06-06
C1187,PT Makmur Nusantara,Startup,Energi & Pertambangan,Surabaya,Lokal,Oki Cahyani,087779780234,2022-06-02
C1188,CV Perkasa Analitika,BUMN,Telekomunikasi,Surabaya,Nasional,Nisa Ramadhani,085257378315,2022-05-16
C1189,CV Makmur Sejahtera,Startup,Energi & Pertambangan,Depok,Lokal,Irfan Safitri,081615854233,2023-03-03
C1190,CV Sentosa Data,Corporate,FMCG,Surakarta,Multinasional,Oki Prasetya,081560734467,2023-06-05
C1191,PT Media Konsultan,Startup,E-commerce,Tangerang,Lokal,Faisal Pratama,085802218169,2024-05-19
C1192,PT Inti Karya,Corporate,Agribisnis,Surabaya,Multinasional,Luthfi Syahputra,085733026509,2022-09-21
C1193,CV Mega Konsultan,BUMN,Asuransi,Jakarta,Nasional,Prasetyo Sulistyo,087866610256,2024-07-30
C1194,CV Jaya Solusi,BUMN,Keuangan & Perbankan,Surakarta,Nasional,Rangga Fitriani,082249980137,2022-09-20
C1195,PT Digital Bersama,Corporate,FMCG,Bandung,Multinasional,Anggi Santoso,085824461440,2024-08-29
C1196,PT Bumi Kreatif,Startup,FMCG,Surakarta,Nasional,Lutfia Budiman,082160186372,2024-01-09
C1197,PT Kreasi Data,Corporate,FMCG,Semarang,Multinasional,Tiara Ardiansyah,082127764149,2023-11-17
C1198,PT Mandiri Media,Startup,Travel & Hospitality,Jakarta,Lokal,Kirana Ardiansyah,082231454615,2022-01-02
C1199,CV Indo Pratama,Startup,Konsultan Manajemen,Semarang,Nasional,Eka Ramadhani,081604095437,2023-10-11
C1200,PT Perkasa Nusantara,Corporate,Keuangan & Perbankan,Semarang,Nasional,Dwi Fitriani,083873143915,2022-05-03
C1201,CV Perkasa Inovasi,Corporate,Media & Kreatif,Bandung,Lokal,Gita Nugroho,085268564257,2022-06-08
C1202,PT Cakra Systems,Corporate,Teknologi Informasi,Surakarta,Nasional,Aditya Wulandari,081354230600,2023-02-10
C1203,CV Sinergi Teknologi,Startup,Otomotif,Jakarta,Nasional,Galuh Ramadhani,082141142066,2022-02-08
C1204,PT Gemilang Perkasa,BUMN,Pendidikan & EdTech,Surabaya,Nasional,Irfan Ramadhani,081624005392,2024-11-29
C1205,CV Nusa Teknologi,Corporate,Kesehatan & Farmasi,Bandung,Multinasional,Hendra Ardiansyah,082248433913,2022-04-05
C1206,CV Kreasi Mandiri,Startup,Energi & Pertambangan,Jakarta,Lokal,Anisa Pratama,082149866342,2024-06-25
C1207,PT Sukses Solusi,UMKM,Manufaktur,Jakarta,Lokal,Lina Utami,087865591476,2022-07-08
C1208,CV Sukses Terapan,Startup,Otomotif,Surakarta,Lokal,Gita Permana,087753369524,2024-05-02
C1209,CV Cakra Indonesia,UMKM,Travel & Hospitality,Malang,Lokal,Maya Handayani,081567924157,2022-11-12
C1210,PT Bina Media,Corporate,Asuransi,Surabaya,Multinasional,Sinta Hartono,085239981615,2022-10-29
C1211,CV Daya Data,Startup,Otomotif,Bandung,Lokal,Pandu Saputra,087737260720,2022-07-01
C1212,CV Mega Mandiri,Corporate,Pendidikan & EdTech,Bandung,Multinasional,Lestari Prabowo,085342926456,2024-06-24
C1213,CV Sinergi Global,Startup,Kesehatan & Farmasi,Semarang,Nasional,Arif Safitri,085781126649,2022-01-24
C1214,PT Makmur Media,Startup,Travel & Hospitality,Jakarta,Lokal,Zaki Hidayat,082159016399,2022-03-09
C1215,PT Sinergi Sejahtera,Startup,Konsultan Manajemen,Jakarta,Lokal,Hasna Sari,085348140984,2024-05-08
C1216,CV Cipta Data,Pemerintah,Travel & Hospitality,Surakarta,Nasional,Ilham Saputra,081242028866,2023-08-03
C1217,PT Karya Bersama,UMKM,Keuangan & Perbankan,Jakarta,Lokal,Tika Wardani,085720353160,2023-06-13
C1218,PT Sinergi Global,Startup,Travel & Hospitality,Surabaya,Nasional,Hafiz Cahyono,081394232154,2023-09-10
C1219,CV Techno Utama,Startup,Keuangan & Perbankan,Jakarta,Lokal,Eka Gunawan,083845525274,2023-01-15
C1220,PT Jaya Informatika,Corporate,FMCG,Jakarta,Nasional,Budi Ramadhan,081395675635,2023-03-29
C1221,CV Inovasi Karya,Corporate,Asuransi,Malang,Multinasional,Tasya Hidayat,081206689041,2024-11-14
C1222,CV Inovasi Perkasa,Startup,Otomotif,Semarang,Lokal,Joko Wardani,082122824084,2022-10-14
C1223,CV Esa Makmur,Startup,Teknologi Informasi,Surabaya,Lokal,Ratna Nugroho,085278302801,2024-01-07
C1224,PT Sentosa Nusantara,UMKM,Properti & Konstruksi,Jakarta,Nasional,Teguh Kusuma,085778674280,2022-09-16
C1225,CV Techno Systems,Corporate,Travel & Hospitality,Tangerang,Multinasional,Gibran Hakim,087780378912,2024-02-29
C1226,CV Gemilang Global,Corporate,Properti & Konstruksi,Surabaya,Multinasional,Tiara Safitri,085708429069,2024-10-06
C1227,PT Karya Analitika,Startup,Properti & Konstruksi,Jakarta,Nasional,Fani Nugroho,081365276136,2023-07-14
C1228,PT Daya Abadi,Startup,Energi & Pertambangan,Bandung,Nasional,Tika Anggara,081572508423,2023-08-29
C1229,CV Inti Solusi,Startup,Otomotif,Surakarta,Lokal,Taufik Kurniawan,085655369158,2024-07-19
C1230,PT Bakti Gemilang,Startup,Teknologi Informasi,Jakarta,Lokal,Kevin Permana,082157033329,2024-02-15
C1231,CV Digital Bangsa,Startup,Travel & Hospitality,Tangerang,Nasional,Rizky Saputra,081629662991,2023-04-09
C1232,CV Solusi Mandiri,Startup,Retail,Yogyakarta,Lokal,Ika Wijaya,085226693706,2022-09-02
C1233,CV Indo Teknologi,Corporate,Keuangan & Perbankan,Surakarta,Multinasional,Yoga Puspitasari,082279719000,2023-05-14
C1234,PT Graha Perkasa,Startup,Kesehatan & Farmasi,Surakarta,Nasional,Januar Sulistyo,085859407992,2024-10-05
C1235,CV Inovasi Mandiri,BUMN,FMCG,Semarang,Nasional,Farhan Dewi,081367781456,2023-03-21
C1236,PT Bangkit Perkasa,Pemerintah,Asuransi,Jakarta,Nasional,Eka Ramadhani,081292815780,2024-08-22
C1237,CV Bina Data,UMKM,Energi & Pertambangan,Yogyakarta,Nasional,Dinda Hartono,085363532237,2022-02-19
C1238,CV Karya Bangsa,Startup,Otomotif,Semarang,Lokal,Olivia Firdaus,081314294300,2024-01-23
C1239,CV Inti Perkasa,Startup,Otomotif,Malang,Lokal,Salma Pangestu,085641783765,2022-09-17
C1240,CV Cipta Nusantara,Startup,Konsultan Manajemen,Bandung,Nasional,Aldi Prasetya,087842673512,2023-12-25
C1241,CV Bangkit Karya,Corporate,Energi & Pertambangan,Jakarta,Nasional,Nadya Mahendra,083849622494,2024-04-21
C1242,PT Cakra Cerdas,Startup,Retail,Malang,Lokal,Farhan Prabowo,085609793442,2023-01-03
C1243,CV Sinergi Mandiri,BUMN,Retail,Yogyakarta,Nasional,Wulan Firdaus,085697251840,2022-01-13
C1244,CV Esa Indonesia,Startup,Retail,Yogyakarta,Lokal,Muhammad Mahendra,085320945167,2022-10-22
C1245,CV Indo Digital,BUMN,Keuangan & Perbankan,Malang,Nasional,Mega Permana,082164833367,2024-11-26
C1246,CV Indo Abadi,UMKM,E-commerce,Tangerang,Lokal,Bima Oktaviani,081601154617,2024-02-06
C1247,PT Esa Logistik,UMKM,Keuangan & Perbankan,Yogyakarta,Lokal,Dinda Santoso,081240431566,2023-08-09
C1248,PT Daya Teknologi,Startup,Teknologi Informasi,Surakarta,Nasional,Fani Kurniawan,087778401902,2024-02-21
C1249,PT Global Sentosa,BUMN,Otomotif,Semarang,Nasional,Lina Hidayat,087811586686,2023-02-23
C1250,CV Sukses Kreatif,Startup,Travel & Hospitality,Surakarta,Nasional,Luthfi Ramadhan,082253399824,2024-06-19
C1251,CV Global Gemilang,NGO,Agribisnis,Jakarta,Lokal,Dian Prasetya,083879303028,2023-11-08
C1252,PT Nusa Inovasi,UMKM,Asuransi,Bandung,Lokal,Ulfa Santoso,085350252854,2023-03-31
C1253,CV Inovasi Konsultan,NGO,Agribisnis,Surakarta,Nasional,Salma Dewi,083827777118,2022-01-17
C1254,CV Andalas Systems,Corporate,Energi & Pertambangan,Surakarta,Lokal,Joko Santoso,081224234473,2024-06-25
C1255,PT Abadi Informatika,BUMN,Pendidikan & EdTech,Jakarta,Nasional,Budi Puspitasari,085652242653,2023-06-29
C1256,PT Sejahtera Digital,Corporate,Telekomunikasi,Yogyakarta,Multinasional,Vino Firdaus,081591150101,2022-04-13
C1257,PT Solusi Informatika,Startup,Energi & Pertambangan,Jakarta,Lokal,Vina Anggraeni,087783354883,2023-06-20
C1258,CV Techno Inovasi,UMKM,Asuransi,Jakarta,Lokal,Prita Suryadi,085792724000,2023-09-28
C1259,CV Solusi Konsultan,Corporate,Keuangan & Perbankan,Surakarta,Nasional,Fitri Febriani,081285432716,2022-02-05
C1260,CV Mitra Bersama,UMKM,Pendidikan & EdTech,Bogor,Nasional,Winda Handayani,081530100090,2023-03-21
C1261,CV Inovasi Bangsa,UMKM,Agribisnis,Tangerang,Lokal,Indah Hidayat,083891426937,2024-10-28
C1262,PT Gemilang Bangsa,BUMN,Otomotif,Yogyakarta,Nasional,Putri Prasetya,083885016276,2023-03-20
C1263,CV Bumi Solusi,Corporate,Asuransi,Jakarta,Nasional,Farah Syahputra,081365228989,2023-02-03
C1264,PT Bina Terapan,Startup,Travel & Hospitality,Surakarta,Nasional,Julia Prasetya,085897640838,2024-09-10
C1265,PT Mega Cerdas,Corporate,Energi & Pertambangan,Jakarta,Lokal,Oki Hakim,081665188711,2022-05-24
C1266,PT Mitra Bangsa,UMKM,Keuangan & Perbankan,Surakarta,Lokal,Winda Handayani,085328787570,2023-06-21
C1267,CV Solusi Cerdas,Startup,Pendidikan & EdTech,Surakarta,Lokal,Eka Oktaviani,083860742906,2023-11-28
C1268,CV Cakra Global,Startup,Logistik & Supply Chain,Bandung,Lokal,Rendy Firdaus,085330242662,2022-03-27
C1269,CV Andalas Terapan,UMKM,Telekomunikasi,Bogor,Lokal,Lutfia Fitriani,081344695674,2023-10-31
C1270,PT Kreasi Pratama,UMKM,Konsultan Manajemen,Bekasi,Nasional,Zahra Oktaviani,087888658348,2022-05-15
C1271,CV Media Systems,Corporate,Asuransi,Bandung,Multinasional,Amelia Budiman,083853207758,2023-03-19
C1272,CV Cakra Cerdas,BUMN,Travel & Hospitality,Jakarta,Nasional,Putri Wulandari,087895805045,2023-05-31
C1273,PT Sukses Analitika,Startup,Media & Kreatif,Yogyakarta,Lokal,Gilang Lestari,085729390773,2022-01-17
C1274,PT Bakti Abadi,UMKM,FMCG,Bandung,Lokal,Maulana Saputra,081362585150,2022-01-10
C1275,CV Global Mandiri,Startup,Manufaktur,Malang,Nasional,Bima Dewi,081579531112,2023-06-27
C1276,CV Media Makmur,Startup,Media & Kreatif,Jakarta,Nasional,Maulana Prasetya,081662510857,2023-06-26
C1277,PT Bakti Cerdas,UMKM,Retail,Semarang,Lokal,Hanif Utami,083816733746,2024-05-05
C1278,CV Perkasa Abadi,BUMN,Media & Kreatif,Semarang,Nasional,Nadya Kurniawan,083876209906,2022-02-28
C1279,PT Perkasa Sejahtera,Startup,Manufaktur,Tangerang,Lokal,Dewi Budiman,085805998226,2024-06-11
C1280,PT Digital Media,BUMN,Media & Kreatif,Bekasi,Nasional,Anisa Dewi,081688804851,2023-03-17
C1281,CV Global Sejahtera,Startup,Agribisnis,Jakarta,Nasional,Prasetyo Puspitasari,081315490443,2024-08-13
C1282,PT Esa Bangsa,UMKM,Telekomunikasi,Jakarta,Lokal,Rendy Setiawan,081229771150,2024-02-02
C1283,PT Mega Media,NGO,Kesehatan & Farmasi,Jakarta,Nasional,Faisal Sari,081628162910,2023-11-27
C1284,PT Daya Media,Corporate,Teknologi Informasi,Jakarta,Multinasional,Isna Lestari,081244500202,2022-06-15
C1285,CV Sentosa Systems,Startup,Keuangan & Perbankan,Surakarta,Nasional,Dewi Wijaya,085304093467,2024-07-15
C1286,CV Prima Gemilang,Startup,Keuangan & Perbankan,Malang,Lokal,Zahra Wibowo,081384220138,2023-05-16
C1287,PT Inovasi Sejahtera,Corporate,E-commerce,Bandung,Multinasional,Gilang Sulistyo,083894767200,2024-02-19
C1288,PT Mitra Inovasi,NGO,Retail,Surakarta,Lokal,Rendy Oktaviani,085389512370,2024-01-18
C1289,CV Makmur Gemilang,UMKM,Logistik & Supply Chain,Semarang,Lokal,Salma Firmansyah,081663956126,2024-10-21
C1290,PT Kreasi Bersama,NGO,Konsultan Manajemen,Yogyakarta,Multinasional,Zahra Pangestu,085269870368,2024-03-06
C1291,CV Techno Cerdas,Startup,Media & Kreatif,Semarang,Lokal,Dewi Cahyono,085893410406,2022-12-10
C1292,CV Daya Solusi,Startup,Logistik & Supply Chain,Yogyakarta,Lokal,Farah Wibowo,081675789849,2024-07-03
C1293,PT Perkasa Data,Corporate,Properti & Konstruksi,Jakarta,Multinasional,Candra Hidayat,082197557261,2024-04-15
C1294,CV Inovasi Data,Corporate,Agribisnis,Jakarta,Nasional,Olivia Fitriani,082261317985,2022-08-24
C1295,PT Mitra Sejahtera,Corporate,Media & Kreatif,Bandung,Nasional,Vino Fitriani,087839981274,2023-11-13
C1296,CV Indo Indonesia,NGO,Properti & Konstruksi,Surakarta,Multinasional,Umar Wardani,081347621236,2022-05-23
C1297,CV Global Utama,Corporate,Keuangan & Perbankan,Bandung,Multinasional,Nadya Rahmawati,085659096459,2024-08-21
C1298,CV Graha Systems,NGO,E-commerce,Jakarta,Nasional,Naufal Puspitasari,087736707217,2022-05-17
C1299,CV Sentosa Indonesia,UMKM,Media & Kreatif,Semarang,Lokal,Aditya Wibowo,087832365401,2022-07-12
C1300,CV Mandiri Cerdas,Pemerintah,Konsultan Manajemen,Surakarta,Multinasional,Aldi Permana,082250947651,2022-03-05
C1301,PT Inovasi Global,BUMN,Telekomunikasi,Surakarta,Nasional,Maya Puspitasari,083891370542,2024-10-10
C1302,PT Bakti Data,UMKM,Keuangan & Perbankan,Yogyakarta,Lokal,Hafiz Nugraha,081303565942,2024-02-29
C1303,PT Nusa Teknologi,UMKM,Media & Kreatif,Jakarta,Nasional,Winda Utami,081529533861,2024-06-05
C1304,PT Prima Abadi,UMKM,Kesehatan & Farmasi,Jakarta,Lokal,Rizky Gunawan,082234889334,2024-11-15
C1305,PT Bina Analitika,Corporate,Energi & Pertambangan,Bekasi,Nasional,Faisal Permana,082250952889,2023-12-05
C1306,CV Daya Gemilang,Startup,Konsultan Manajemen,Bogor,Lokal,Nadya Prasetya,087879899470,2024-04-03
C1307,CV Esa Abadi,BUMN,Retail,Surakarta,Nasional,Galuh Hakim,087865051886,2024-03-14
C1308,CV Inti Bersama,Startup,Travel & Hospitality,Jakarta,Lokal,Hana Budiman,081225038576,2023-11-10
C1309,PT Daya Terapan,Startup,Asuransi,Semarang,Nasional,Isna Wardani,081606358530,2023-05-16
C1310,CV Abadi Utama,Corporate,Keuangan & Perbankan,Bekasi,Lokal,Nisa Cahyani,085246896331,2023-09-15
C1311,CV Mega Bersama,Corporate,Konsultan Manajemen,Malang,Multinasional,Lutfia Ramadhani,087836785089,2022-12-21
C1312,PT Kreasi Systems,UMKM,Keuangan & Perbankan,Bandung,Lokal,Riska Nugroho,081565658234,2022-04-06
C1313,PT Gemilang Karya,Startup,E-commerce,Surakarta,Nasional,Farhan Mahendra,081546614477,2024-10-25
C1314,CV Digital Logistik,Startup,Media & Kreatif,Bandung,Nasional,Umar Permana,081673986221,2023-08-09
C1315,CV Inovasi Kreatif,Startup,Konsultan Manajemen,Jakarta,Lokal,Farah Dewi,081651866477,2023-04-08
C1316,CV Mega Inovasi,Corporate,Properti & Konstruksi,Jakarta,Nasional,Mira Ningsih,081512865581,2024-12-06
C1317,CV Nusa Mandiri,NGO,Logistik & Supply Chain,Semarang,Multinasional,Gibran Wibowo,081691218527,2024-08-06
C1318,CV Mandiri Data,Pemerintah,Telekomunikasi,Semarang,Lokal,Vino Oktaviani,085853015303,2023-05-26
C1319,CV Mitra Perkasa,Startup,E-commerce,Bekasi,Lokal,Bayu Hidayat,085666910082,2022-07-30
C1320,CV Inti Indonesia,BUMN,Logistik & Supply Chain,Jakarta,Nasional,Elsa Maulana,082121756269,2022-10-17
C1321,PT Bangkit Makmur,BUMN,E-commerce,Semarang,Nasional,Sinta Dewi,082157228703,2022-01-23
C1322,CV Sejahtera Nusantara,Startup,FMCG,Surakarta,Lokal,Bagus Firmansyah,085386060480,2023-11-10
C1323,PT Graha Teknologi,UMKM,Teknologi Informasi,Jakarta,Nasional,Lina Kusuma,082201655623,2024-06-11
C1324,PT Solusi Bersama,Startup,Logistik & Supply Chain,Surabaya,Lokal,Rizky Hartono,081694719903,2024-02-22
C1325,CV Sentosa Gemilang,Startup,Manufaktur,Bandung,Lokal,Nisa Cahyani,081295326708,2024-04-17
C1326,PT Daya Cerdas,Corporate,Otomotif,Semarang,Nasional,Oki Putra,085882282801,2024-02-18
C1327,CV Techno Sejahtera,Corporate,Pendidikan & EdTech,Surakarta,Multinasional,Januar Fitriani,085274874114,2023-11-07
C1328,CV Perkasa Gemilang,Startup,Logistik & Supply Chain,Surabaya,Lokal,Qonita Suryadi,082249655156,2024-10-06
C1329,CV Media Analitika,Corporate,Media & Kreatif,Surakarta,Multinasional,Fajar Ardiansyah,085659722422,2023-01-28
C1330,PT Inovasi Data,BUMN,Properti & Konstruksi,Malang,Nasional,Yoga Adriansyah,087867155446,2024-06-17
C1331,PT Gemilang Systems,UMKM,Agribisnis,Surakarta,Lokal,Lina Budiman,085291192856,2023-02-27
C1332,CV Bina Bangsa,Startup,Agribisnis,Yogyakarta,Lokal,Kevin Cahyono,082164395678,2022-10-12
C1333,CV Esa Cerdas,UMKM,Agribisnis,Jakarta,Nasional,Tiara Nugroho,087705549434,2024-02-16
C1334,PT Digital Cerdas,Startup,Konsultan Manajemen,Jakarta,Nasional,Lukman Hakim,085878564135,2024-09-17
C1335,CV Bakti Indonesia,Startup,Kesehatan & Farmasi,Yogyakarta,Lokal,Candra Nugraha,085395794758,2023-12-17
C1336,PT Inti Systems,UMKM,Pendidikan & EdTech,Jakarta,Nasional,Taufik Saputra,087714697147,2024-06-28
C1337,CV Mandiri Nusantara,Corporate,Properti & Konstruksi,Bandung,Nasional,Sari Ramadhan,085660170396,2023-03-20
C1338,PT Media Global,UMKM,Keuangan & Perbankan,Semarang,Lokal,Sinta Oktaviani,085790786928,2024-02-24
C1339,CV Sukses Bersama,UMKM,FMCG,Semarang,Lokal,Gilang Ramadhani,082188341335,2024-09-28
C1340,CV Mitra Global,Corporate,Telekomunikasi,Surakarta,Multinasional,Amelia Ningsih,082257967148,2023-04-10
C1341,CV Abadi Karya,Startup,Media & Kreatif,Depok,Nasional,Devi Febriani,085712886691,2023-05-01
C1342,PT Prima Media,Startup,Pendidikan & EdTech,Surabaya,Nasional,Isna Putra,081561197892,2022-12-07
C1343,CV Daya Digital,UMKM,Kesehatan & Farmasi,Surakarta,Lokal,Galuh Wulandari,087884184714,2023-03-20
C1344,CV Bakti Abadi,Pemerintah,Logistik & Supply Chain,Surakarta,Nasional,Ayu Lestari,081287647709,2023-03-01
C1345,CV Bumi Sentosa,BUMN,Properti & Konstruksi,Surabaya,Nasional,Intan Budiman,081399160539,2023-06-10
C1346,PT Prima Cerdas,BUMN,Media & Kreatif,Jakarta,Nasional,Lukman Kurniawan,087890887548,2022-01-08
C1347,CV Techno Mandiri,Startup,E-commerce,Surakarta,Lokal,Yuni Maulana,085397990359,2022-06-27
C1348,PT Makmur Teknologi,BUMN,Telekomunikasi,Surakarta,Nasional,Ayu Suryadi,081364838953,2023-06-04
C1349,CV Makmur Sentosa,Corporate,Logistik & Supply Chain,Semarang,Multinasional,Isna Rahmawati,087800643459,2024-07-25
C1350,PT Andalas Cerdas,Startup,Manufaktur,Jakarta,Nasional,Salma Firdaus,085751048480,2024-07-13
C1351,PT Cakra Utama,Corporate,Otomotif,Yogyakarta,Lokal,Mega Suryadi,085703909846,2023-03-07
C1352,CV Media Nusantara,Startup,Asuransi,Surakarta,Lokal,Prita Oktaviani,082143233302,2022-03-08
C1353,CV Digital Abadi,Startup,Teknologi Informasi,Surabaya,Lokal,Sinta Kusuma,085630695235,2022-02-26
C1354,CV Daya Utama,Startup,Keuangan & Perbankan,Surakarta,Nasional,Sari Pangestu,087753119804,2023-06-04
C1355,CV Sukses Pratama,Pemerintah,Kesehatan & Farmasi,Yogyakarta,Lokal,Bunga Ardiansyah,085725507868,2023-05-23
C1356,CV Bumi Analitika,UMKM,Teknologi Informasi,Surakarta,Lokal,Yuni Permana,081364879210,2024-01-10
C1357,CV Sejahtera Utama,UMKM,Teknologi Informasi,Surabaya,Nasional,Rani Putra,081603607854,2024-07-05
C1358,CV Kreasi Sentosa,Corporate,Teknologi Informasi,Jakarta,Multinasional,Winda Firmansyah,082226714858,2023-11-19
C1359,PT Graha Informatika,Startup,Logistik & Supply Chain,Jakarta,Lokal,Devi Kurniawan,081363971492,2024-02-01
C1360,CV Cakra Solusi,Corporate,FMCG,Bandung,Nasional,Taufik Oktaviani,085277367724,2022-05-24
C1361,CV Abadi Pratama,Corporate,Properti & Konstruksi,Tangerang,Multinasional,Candra Putra,085290348042,2023-04-02
C1362,CV Digital Kreatif,Pemerintah,Otomotif,Bogor,Lokal,Kevin Safitri,083835966771,2023-09-20
C1363,CV Gemilang Utama,Startup,Pendidikan & EdTech,Surakarta,Lokal,Tika Anggara,087814427873,2022-04-24
C1364,CV Mitra Analitika,Corporate,FMCG,Surabaya,Multinasional,Taufik Dewi,085396904539,2023-04-06
C1365,CV Media Solusi,Corporate,Travel & Hospitality,Semarang,Multinasional,Bima Maulana,081333073453,2023-02-10
C1366,CV Mitra Solusi,Pemerintah,Asuransi,Jakarta,Multinasional,Salma Hartono,085709853720,2022-11-09
C1367,CV Digital Pratama,Startup,E-commerce,Jakarta,Lokal,Bima Saputra,087715558709,2023-10-31
C1368,CV Indo Bersama,UMKM,Telekomunikasi,Bekasi,Lokal,Yoga Ramadhan,081612538078,2022-06-11
C1369,CV Media Bersama,Startup,Manufaktur,Semarang,Nasional,Hana Suryadi,085675571663,2022-05-21
C1370,CV Solusi Karya,BUMN,Logistik & Supply Chain,Semarang,Nasional,Hafiz Rahmawati,081685635200,2022-10-02
C1371,CV Mitra Utama,UMKM,Energi & Pertambangan,Yogyakarta,Nasional,Lutfia Santoso,085733608090,2024-07-01
C1372,PT Cipta Data,NGO,Asuransi,Semarang,Multinasional,Ivan Maulana,083888189304,2023-03-20
C1373,PT Mega Sentosa,NGO,Travel & Hospitality,Yogyakarta,Nasional,Mira Pangestu,085651856905,2024-11-06
C1374,CV Sejahtera Kreatif,Corporate,Telekomunikasi,Surakarta,Nasional,Dimas Nugraha,087897899951,2022-02-28
C1375,PT Media Mandiri,UMKM,Pendidikan & EdTech,Jakarta,Lokal,Kirana Kusuma,085206688675,2023-06-17
C1376,CV Global Sentosa,Corporate,Travel & Hospitality,Yogyakarta,Lokal,Yoga Handoko,083872012402,2024-05-01
C1377,PT Graha Mandiri,Corporate,Keuangan & Perbankan,Yogyakarta,Lokal,Amelia Cahyani,087738872461,2023-03-04
C1378,CV Mandiri Sejahtera,Corporate,Keuangan & Perbankan,Surakarta,Lokal,Rafi Budiman,085230741799,2023-10-03
C1379,CV Graha Indonesia,Corporate,Properti & Konstruksi,Bandung,Multinasional,Pandu Nugroho,082134056771,2022-12-06
C1380,CV Sukses Data,UMKM,Otomotif,Yogyakarta,Nasional,Ilham Maulana,081251666081,2022-07-29
