NIM,nama,program_studi,semester,hp,email_pribadi,email_kampus,bidang_minat,jenis_penempatan_diminati,bulan_masuk
20202017,Devi Suryadi,Agroteknologi,9,081518623937,devi.suryadi@gmail.com,20202017@student.uns.ac.id,Sains,Magang,September 2020
20222018,Januar Oktaviani,Manajemen,5,087821000471,januar.oktaviani@gmail.com,20222018@student.uns.ac.id,Bisnis,Magang,Agustus 2022
20222019,Citra Prasetya,Desain Komunikasi Visual,4,082270861463,citra.prasetya@gmail.com,20222019@student.uns.ac.id,Desain,Part-time,Agustus 2022
20222020,Joko Anggara,Ilmu Komunikasi,3,085362314701,joko.anggara@gmail.com,20222020@student.uns.ac.id,Sosial,Magang,Agustus 2022
20232021,Ika Saputra,Statistika,2,082166923620,ika.saputra@gmail.com,20232021@student.uns.ac.id,Sains,Full-time,Februari 2023
20232022,Satria Firmansyah,Farmasi,2,081229862811,satria.firmansyah@gmail.com,20232022@student.uns.ac.id,Sains,Magang,September 2023
20222023,Hendra Febriani,Manajemen,5,081335826374,hendra.febriani@gmail.com,20222023@student.uns.ac.id,Bisnis,Magang,Agustus 2022
20212024,Taufik Suryadi,Desain Komunikasi Visual,5,085633917232,taufik.suryadi@gmail.com,20212024@student.uns.ac.id,Desain,Magang,September 2021
20222025,Teguh Ardiansyah,Teknik Industri,3,081338705544,teguh.ardiansyah@gmail.com,20222025@student.uns.ac.id,Teknologi,Magang,September 2022
20192026,Lina Budiman,Akuntansi,10,082269070249,lina.budiman@gmail.com,20192026@student.uns.ac.id,Bisnis,Full-time,September 2019
20222027,Rizky Ningsih,Informatika,5,083878967536,rizky.ningsih@gmail.com,20222027@student.uns.ac.id,Teknologi,Magang,Agustus 2022
20232028,Rizky Nugraha,Pendidikan Teknik Informatika,2,081653737326,rizky.nugraha@gmail.com,20232028@student.uns.ac.id,Teknologi,Magang,September 2023
20232029,Maya Mahendra,Sistem Informasi,2,081322695143,maya.mahendra@gmail.com,20232029@student.uns.ac.id,Teknologi,Part-time,September 2023
20212030,Farel Nugroho,Informatika,5,083853402970,farel.nugroho@gmail.com,20212030@student.uns.ac.id,Teknologi,Part-time,September 2021
20222031,Putri Maulana,Pendidikan Teknik Informatika,5,085340137489,putri.maulana@gmail.com,20222031@student.uns.ac.id,Teknologi,Full-time,Agustus 2022
20212032,Ratna Ramadhani,Manajemen,5,085761059931,ratna.ramadhani@gmail.com,20212032@student.uns.ac.id,Bisnis,Part-time,Maret 2021
20222033,Satria Rahmawati,Teknik Elektro,4,081551594906,satria.rahmawati@gmail.com,20222033@student.uns.ac.id,Teknologi,Magang,Agustus 2022
20222034,Vino Gunawan,Ilmu Komunikasi,3,081305009171,vino.gunawan@gmail.com,20222034@student.uns.ac.id,Sosial,Full-time,Agustus 2022
20232035,Putri Mahendra,Sistem Informasi,2,085288479753,putri.mahendra@gmail.com,20232035@student.uns.ac.id,Teknologi,Magang,September 2023
20202036,Yoga Sulistyo,Farmasi,8,082239828836,yoga.sulistyo@gmail.com,20202036@student.uns.ac.id,Sains,Magang,Februari 2020
20232037,Ayu Nugroho,Ilmu Komunikasi,2,082187571988,ayu.nugroho@gmail.com,20232037@student.uns.ac.id,Sosial,Part-time,September 2023
20212038,Surya Nugraha,Desain Komunikasi Visual,5,085878616584,surya.nugraha@gmail.com,20212038@student.uns.ac.id,Desain,Part-time,September 2021
20202039,Candra Pratama,Informatika,9,087846206672,candra.pratama@gmail.com,20202039@student.uns.ac.id,Teknologi,Magang,Agustus 2020
20222040,Bayu Nugraha,Informatika,5,081228296380,bayu.nugraha@gmail.com,20222040@student.uns.ac.id,Teknologi,Part-time,Agustus 2022
20202041,Salma Anggraeni,Farmasi,9,085812265817,salma.anggraeni@gmail.com,20202041@student.uns.ac.id,Sains,Magang,Agustus 2020
20212042,Wahyu Anggara,Akuntansi,6,082130532526,wahyu.anggara@gmail.com,20212042@student.uns.ac.id,Bisnis,Magang,September 2021
20192043,Surya Setiawan,Akuntansi,9,087738880122,surya.setiawan@gmail.com,20192043@student.uns.ac.id,Bisnis,Full-time,Februari 2019
20202044,Dinda Lestari,Statistika,9,082110107452,dinda.lestari@gmail.com,20202044@student.uns.ac.id,Sains,Magang,September 2020
20232045,Dwi Hakim,Statistika,2,085371580851,dwi.hakim@gmail.com,20232045@student.uns.ac.id,Sains,Magang,Agustus 2023
20202046,Candra Prabowo,Informatika,9,085650112875,candra.prabowo@gmail.com,20202046@student.uns.ac.id,Teknologi,Part-time,Agustus 2020
20202047,Arif Anggara,Sastra Inggris,7,081279914937,arif.anggara@gmail.com,20202047@student.uns.ac.id,Sosial,Magang,September 2020
20232048,Prasetyo Setiawan,Informatika,2,085688175610,prasetyo.setiawan@gmail.com,20232048@student.uns.ac.id,Teknologi,Magang,Agustus 2023
20222049,Rendy Handoko,Akuntansi,3,087753624799,rendy.handoko@gmail.com,20222049@student.uns.ac.id,Bisnis,Part-time,Agustus 2022
20222050,Lestari Ardiansyah,Teknik Industri,3,081291783563,lestari.ardiansyah@gmail.com,20222050@student.uns.ac.id,Teknologi,Magang,Maret 2022
20232051,Galuh Permana,Ilmu Hukum,3,085888118557,galuh.permana@gmail.com,20232051@student.uns.ac.id,Sosial,Magang,Maret 2023
20212052,Bella Mahendra,Ilmu Hukum,6,087710610420,bella.mahendra@gmail.com,20212052@student.uns.ac.id,Sosial,Full-time,September 2021
20212053,Nisa Handayani,Statistika,5,081359780078,nisa.handayani@gmail.com,20212053@student.uns.ac.id,Sains,Full-time,Agustus 2021
20212054,Farel Prasetya,Ilmu Komunikasi,5,085675507481,farel.prasetya@gmail.com,20212054@student.uns.ac.id,Sosial,Magang,September 2021
20212055,Putri Ardiansyah,Ilmu Komunikasi,6,082163951981,putri.ardiansyah@gmail.com,20212055@student.uns.ac.id,Sosial,Magang,Agustus 2021
20222056,Luthfi Dewi,Sistem Informasi,5,085852992777,luthfi.dewi@gmail.com,20222056@student.uns.ac.id,Teknologi,Full-time,Maret 2022
20232057,Fitri Lestari,Teknik Mesin,3,081560013113,fitri.lestari@gmail.com,20232057@student.uns.ac.id,Teknologi,Magang,September 2023
20232058,Mega Mahendra,Informatika,3,083892930907,mega.mahendra@gmail.com,20232058@student.uns.ac.id,Teknologi,Part-time,September 2023
20232059,Bima Prabowo,Ekonomi Pembangunan,2,081262509466,bima.prabowo@gmail.com,20232059@student.uns.ac.id,Bisnis,Part-time,Agustus 2023
20222060,Vino Pratama,Manajemen,5,085652889737,vino.pratama@gmail.com,20222060@student.uns.ac.id,Bisnis,Part-time,Agustus 2022
20222061,Bella Mahendra,Desain Komunikasi Visual,4,085716177237,bella.mahendra@gmail.com,20222061@student.uns.ac.id,Desain,Magang,Februari 2022
20222062,Salma Dewi,Informatika,3,082201925186,salma.dewi@gmail.com,20222062@student.uns.ac.id,Teknologi,Part-time,Agustus 2022
20212063,Qori Adriansyah,Teknik Mesin,6,081574471565,qori.adriansyah@gmail.com,20212063@student.uns.ac.id,Teknologi,Magang,Agustus 2021
20202064,Gita Prabowo,Pendidikan Teknik Informatika,9,083883826820,gita.prabowo@gmail.com,20202064@student.uns.ac.id,Teknologi,Magang,Februari 2020
20202065,Joko Handayani,Pendidikan Teknik Informatika,7,081620767957,joko.handayani@gmail.com,20202065@student.uns.ac.id,Teknologi,Magang,Februari 2020
20212066,Gita Wulandari,Psikologi,6,081206973658,gita.wulandari@gmail.com,20212066@student.uns.ac.id,Sosial,Magang,Maret 2021
20212067,Tiara Fitriani,Sistem Informasi,7,081281783135,tiara.fitriani@gmail.com,20212067@student.uns.ac.id,Teknologi,Magang,September 2021
20232068,Rafi Wibowo,Ilmu Komunikasi,2,081376588188,rafi.wibowo@gmail.com,20232068@student.uns.ac.id,Sosial,Magang,September 2023
20232069,Aditya Anggara,Ilmu Hukum,2,085850758493,aditya.anggara@gmail.com,20232069@student.uns.ac.id,Sosial,Magang,September 2023
20222070,Prita Putra,Ilmu Hukum,4,082244434028,prita.putra@gmail.com,20222070@student.uns.ac.id,Sosial,Part-time,Agustus 2022
20222071,Tiara Anggraeni,Pendidikan Teknik Informatika,3,085866357903,tiara.anggraeni@gmail.com,20222071@student.uns.ac.id,Teknologi,Magang,September 2022
20232072,Luthfi Prasetya,Psikologi,2,085638654370,luthfi.prasetya@gmail.com,20232072@student.uns.ac.id,Sosial,Magang,Agustus 2023
20202073,Arif Anggraeni,Ekonomi Pembangunan,9,085276193487,arif.anggraeni@gmail.com,20202073@student.uns.ac.id,Bisnis,Magang,Agustus 2020
20212074,Citra Hidayat,Teknik Industri,5,085831157182,citra.hidayat@gmail.com,20212074@student.uns.ac.id,Teknologi,Magang,September 2021
20222075,Indah Utami,Farmasi,3,087866565840,indah.utami@gmail.com,20222075@student.uns.ac.id,Sains,Magang,September 2022
20212076,Teguh Wibowo,Sistem Informasi,6,085756712124,teguh.wibowo@gmail.com,20212076@student.uns.ac.id,Teknologi,Magang,September 2021
20222077,Dian Cahyani,Teknik Sipil,3,085621319139,dian.cahyani@gmail.com,20222077@student.uns.ac.id,Teknologi,Part-time,September 2022
20232078,Aditya Febriani,Farmasi,2,087872207113,aditya.febriani@gmail.com,20232078@student.uns.ac.id,Sains,Part-time,Agustus 2023
20232079,Bima Oktaviani,Statistika,2,085792783677,bima.oktaviani@gmail.com,20232079@student.uns.ac.id,Sains,Part-time,September 2023
20212080,Maya Putra,Pendidikan Teknik Informatika,6,085849684727,maya.putra@gmail.com,20212080@student.uns.ac.id,Teknologi,Full-time,September 2021
20222081,Qori Santoso,Agroteknologi,3,081371699444,qori.santoso@gmail.com,20222081@student.uns.ac.id,Sains,Magang,Februari 2022
20202082,Oki Cahyono,Sistem Informasi,7,085729554712,oki.cahyono@gmail.com,20202082@student.uns.ac.id,Teknologi,Full-time,Agustus 2020
20192083,Olivia Setiawan,Manajemen,9,082142399776,olivia.setiawan@gmail.com,20192083@student.uns.ac.id,Bisnis,Part-time,September 2019
20222084,Maya Ramadhani,Pendidikan Teknik Informatika,5,083875990588,maya.ramadhani@gmail.com,20222084@student.uns.ac.id,Teknologi,Part-time,Agustus 2022
20212085,Oki Ardiansyah,Ilmu Komunikasi,7,081641188034,oki.ardiansyah@gmail.com,20212085@student.uns.ac.id,Sosial,Magang,Agustus 2021
20212086,Aldi Saputra,Manajemen,6,083810637072,aldi.saputra@gmail.com,20212086@student.uns.ac.id,Bisnis,Magang,September 2021
20202087,Citra Wardani,Sistem Informasi,8,085846498590,citra.wardani@gmail.com,20202087@student.uns.ac.id,Teknologi,Magang,Agustus 2020
20222088,Wulan Putra,Ilmu Hukum,3,085850493578,wulan.putra@gmail.com,20222088@student.uns.ac.id,Sosial,Magang,Agustus 2022
20202089,Joko Hartono,Pendidikan Teknik Informatika,7,083879283929,joko.hartono@gmail.com,20202089@student.uns.ac.id,Teknologi,Magang,September 2020
20202090,Bima Wijaya,Akuntansi,7,087740074326,bima.wijaya@gmail.com,20202090@student.uns.ac.id,Bisnis,Part-time,Agustus 2020
20202091,Nisa Putra,Pendidikan Teknik Informatika,9,085335672944,nisa.putra@gmail.com,20202091@student.uns.ac.id,Teknologi,Full-time,Agustus 2020
20232092,Elsa Hartono,Sistem Informasi,2,087728333432,elsa.hartono@gmail.com,20232092@student.uns.ac.id,Teknologi,Magang,September 2023
20222093,Ilham Ningsih,Desain Komunikasi Visual,3,081375834417,ilham.ningsih@gmail.com,20222093@student.uns.ac.id,Desain,Magang,September 2022
20212094,Dwi Maulana,Psikologi,7,081624129635,dwi.maulana@gmail.com,20212094@student.uns.ac.id,Sosial,Magang,Agustus 2021
20232095,Yuni Putra,Sistem Informasi,3,085239749800,yuni.putra@gmail.com,20232095@student.uns.ac.id,Teknologi,Magang,Agustus 2023
20232096,Rafi Dewi,Manajemen,2,085854944442,rafi.dewi@gmail.com,20232096@student.uns.ac.id,Bisnis,Magang,Agustus 2023
20222097,Olivia Firdaus,Sistem Informasi,5,081548337557,olivia.firdaus@gmail.com,20222097@student.uns.ac.id,Teknologi,Magang,Agustus 2022
20222098,Ivan Pangestu,Teknik Mesin,3,081316531264,ivan.pangestu@gmail.com,20222098@student.uns.ac.id,Teknologi,Full-time,Februari 2022
20212099,Lina Sulistyo,Ilmu Komunikasi,6,087717159183,lina.sulistyo@gmail.com,20212099@student.uns.ac.id,Sosial,Magang,Maret 2021
20232100,Oscar Ramadhan,Manajemen,3,081335841034,oscar.ramadhan@gmail.com,20232100@student.uns.ac.id,Bisnis,Magang,September 2023
20202101,Faisal Lestari,Ilmu Hukum,7,081373822606,faisal.lestari@gmail.com,20202101@student.uns.ac.id,Sosial,Magang,Agustus 2020
20222102,Bunga Dewi,Informatika,4,083886399875,bunga.dewi@gmail.com,20222102@student.uns.ac.id,Teknologi,Part-time,September 2022
20232103,Nanda Putra,Ilmu Komunikasi,2,081229849383,nanda.putra@gmail.com,20232103@student.uns.ac.id,Sosial,Magang,Agustus 2023
20212104,Joko Mahendra,Teknik Mesin,5,081686320130,joko.mahendra@gmail.com,20212104@student.uns.ac.id,Teknologi,Part-time,September 2021
20232105,Tasya Lestari,Sistem Informasi,2,085211866411,tasya.lestari@gmail.com,20232105@student.uns.ac.id,Teknologi,Full-time,September 2023
20212106,Sari Fitriani,Psikologi,6,082139659782,sari.fitriani@gmail.com,20212106@student.uns.ac.id,Sosial,Part-time,Maret 2021
20212107,Dimas Adriansyah,Informatika,6,087800888439,dimas.adriansyah@gmail.com,20212107@student.uns.ac.id,Teknologi,Magang,Agustus 2021
20202108,Anggi Anggara,Teknik Industri,7,083893129044,anggi.anggara@gmail.com,20202108@student.uns.ac.id,Teknologi,Part-time,Februari 2020
20202109,Pandu Sulistyo,Manajemen,8,085272893821,pandu.sulistyo@gmail.com,20202109@student.uns.ac.id,Bisnis,Magang,Agustus 2020
20202110,Cahyo Hidayat,Pendidikan Teknik Informatika,7,081697849704,cahyo.hidayat@gmail.com,20202110@student.uns.ac.id,Teknologi,Full-time,September 2020
20232111,Aldi Nugroho,Ekonomi Pembangunan,3,087863100945,aldi.nugroho@gmail.com,20232111@student.uns.ac.id,Bisnis,Part-time,Maret 2023
20212112,Indah Ramadhani,Agroteknologi,6,081347250762,indah.ramadhani@gmail.com,20212112@student.uns.ac.id,Sains,Magang,Agustus 2021
20202113,Ilham Anggara,Agroteknologi,8,081648317493,ilham.anggara@gmail.com,20202113@student.uns.ac.id,Sains,Full-time,September 2020
20232114,Aditya Santoso,Manajemen,2,081563073722,aditya.santoso@gmail.com,20232114@student.uns.ac.id,Bisnis,Full-time,September 2023
20232115,Kirana Ramadhan,Akuntansi,3,087701389881,kirana.ramadhan@gmail.com,20232115@student.uns.ac.id,Bisnis,Part-time,Agustus 2023
20192116,Elsa Mahendra,Ekonomi Pembangunan,9,082258623422,elsa.mahendra@gmail.com,20192116@student.uns.ac.id,Bisnis,Full-time,Agustus 2019
20212117,Salma Ramadhani,Sistem Informasi,6,085723056657,salma.ramadhani@gmail.com,20212117@student.uns.ac.id,Teknologi,Magang,Agustus 2021
20212118,Dwi Ardiansyah,Manajemen,7,087743421084,dwi.ardiansyah@gmail.com,20212118@student.uns.ac.id,Bisnis,Full-time,September 2021
20212119,Aldi Safitri,Informatika,7,087880268748,aldi.safitri@gmail.com,20212119@student.uns.ac.id,Teknologi,Magang,September 2021
20212120,Faisal Prasetya,Desain Komunikasi Visual,7,087768597664,faisal.prasetya@gmail.com,20212120@student.uns.ac.id,Desain,Magang,Agustus 2021
20222121,Dani Ramadhan,Ilmu Komunikasi,5,082177469482,dani.ramadhan@gmail.com,20222121@student.uns.ac.id,Sosial,Part-time,Februari 2022
20212122,Devi Prabowo,Manajemen,5,082100137683,devi.prabowo@gmail.com,20212122@student.uns.ac.id,Bisnis,Part-time,September 2021
20212123,Dwi Sulistyo,Desain Komunikasi Visual,5,082104653521,dwi.sulistyo@gmail.com,20212123@student.uns.ac.id,Desain,Part-time,Agustus 2021
20222124,Vino Hartono,Sistem Informasi,4,081502030433,vino.hartono@gmail.com,20222124@student.uns.ac.id,Teknologi,Full-time,Agustus 2022
20192125,Intan Safitri,Ilmu Hukum,11,081353238840,intan.safitri@gmail.com,20192125@student.uns.ac.id,Sosial,Magang,Agustus 2019
20232126,Yuni Suryadi,Informatika,2,081306319854,yuni.suryadi@gmail.com,20232126@student.uns.ac.id,Teknologi,Magang,September 2023
20212127,Dani Cahyono,Manajemen,7,085206516512,dani.cahyono@gmail.com,20212127@student.uns.ac.id,Bisnis,Magang,September 2021
20232128,Isna Kusuma,Agroteknologi,2,085314152387,isna.kusuma@gmail.com,20232128@student.uns.ac.id,Sains,Magang,September 2023
20212129,Devi Wibowo,Psikologi,5,085806935763,devi.wibowo@gmail.com,20212129@student.uns.ac.id,Sosial,Magang,September 2021
20222130,Lukman Lestari,Teknik Sipil,4,085336062037,lukman.lestari@gmail.com,20222130@student.uns.ac.id,Teknologi,Full-time,Februari 2022
20232131,Irfan Cahyani,Sastra Inggris,3,082266803169,irfan.cahyani@gmail.com,20232131@student.uns.ac.id,Sosial,Magang,September 2023
20222132,Bella Mahendra,Statistika,3,081205593199,bella.mahendra@gmail.com,20222132@student.uns.ac.id,Sains,Part-time,September 2022
20212133,Rizky Permana,Ilmu Komunikasi,7,085202879826,rizky.permana@gmail.com,20212133@student.uns.ac.id,Sosial,Magang,September 2021
20222134,Umar Suryadi,Agroteknologi,4,085750890660,umar.suryadi@gmail.com,20222134@student.uns.ac.id,Sains,Part-time,Februari 2022
20212135,Rizky Pratama,Ekonomi Pembangunan,5,081369313336,rizky.pratama@gmail.com,20212135@student.uns.ac.id,Bisnis,Full-time,September 2021
20212136,Anisa Utami,Akuntansi,6,081564445816,anisa.utami@gmail.com,20212136@student.uns.ac.id,Bisnis,Magang,Agustus 2021
20212137,Bunga Hidayat,Sastra Inggris,5,085891567407,bunga.hidayat@gmail.com,20212137@student.uns.ac.id,Sosial,Part-time,September 2021
20222138,Sinta Hidayat,Manajemen,5,085381257060,sinta.hidayat@gmail.com,20222138@student.uns.ac.id,Bisnis,Magang,Februari 2022
20202139,Joko Kusuma,Agroteknologi,9,087706759650,joko.kusuma@gmail.com,20202139@student.uns.ac.id,Sains,Magang,Maret 2020
20232140,Ilham Ningsih,Desain Komunikasi Visual,2,081564704860,ilham.ningsih@gmail.com,20232140@student.uns.ac.id,Desain,Part-time,September 2023
20202141,Amelia Santoso,Sistem Informasi,8,085251251628,amelia.santoso@gmail.com,20202141@student.uns.ac.id,Teknologi,Magang,September 2020
20222142,Lukman Cahyono,Teknik Sipil,4,085347469785,lukman.cahyono@gmail.com,20222142@student.uns.ac.id,Teknologi,Part-time,Agustus 2022
20232143,Dani Adriansyah,Informatika,2,085763580027,dani.adriansyah@gmail.com,20232143@student.uns.ac.id,Teknologi,Part-time,Februari 2023
20232144,Rafi Setiawan,Manajemen,2,082190588841,rafi.setiawan@gmail.com,20232144@student.uns.ac.id,Bisnis,Magang,Agustus 2023
20222145,Arif Cahyani,Ilmu Komunikasi,3,082249460781,arif.cahyani@gmail.com,20222145@student.uns.ac.id,Sosial,Magang,Agustus 2022
20222146,Rafi Suryadi,Pendidikan Teknik Informatika,3,085822293114,rafi.suryadi@gmail.com,20222146@student.uns.ac.id,Teknologi,Magang,Agustus 2022
20232147,Fajar Setiawan,Teknik Mesin,2,081604998831,fajar.setiawan@gmail.com,20232147@student.uns.ac.id,Teknologi,Part-time,September 2023
20222148,Budi Cahyono,Desain Komunikasi Visual,4,085732845129,budi.cahyono@gmail.com,20222148@student.uns.ac.id,Desain,Full-time,September 2022
20222149,Luthfi Anggara,Desain Komunikasi Visual,5,085791487642,luthfi.anggara@gmail.com,20222149@student.uns.ac.id,Desain,Magang,Agustus 2022
20212150,Farel Pratama,Ekonomi Pembangunan,5,087706983292,farel.pratama@gmail.com,20212150@student.uns.ac.id,Bisnis,Magang,Agustus 2021
20232151,Fajar Kurniawan,Teknik Mesin,3,083807328197,fajar.kurniawan@gmail.com,20232151@student.uns.ac.id,Teknologi,Part-time,Februari 2023
20232152,Gilang Firdaus,Sistem Informasi,3,085805655340,gilang.firdaus@gmail.com,20232152@student.uns.ac.id,Teknologi,Magang,Februari 2023
20202153,Dani Ningsih,Teknik Sipil,7,087775399543,dani.ningsih@gmail.com,20202153@student.uns.ac.id,Teknologi,Magang,September 2020
20222154,Gita Santoso,Akuntansi,5,082118592930,gita.santoso@gmail.com,20222154@student.uns.ac.id,Bisnis,Part-time,September 2022
20232155,Ika Permana,Ilmu Komunikasi,2,081689761661,ika.permana@gmail.com,20232155@student.uns.ac.id,Sosial,Magang,Maret 2023
20202156,Intan Nugroho,Statistika,7,081673786655,intan.nugroho@gmail.com,20202156@student.uns.ac.id,Sains,Magang,Agustus 2020
20222157,Nurul Kurniawan,Ilmu Komunikasi,4,081338651767,nurul.kurniawan@gmail.com,20222157@student.uns.ac.id,Sosial,Magang,Agustus 2022
20232158,Teguh Hartono,Sistem Informasi,2,082259312151,teguh.hartono@gmail.com,20232158@student.uns.ac.id,Teknologi,Magang,Agustus 2023
20222159,Budi Anggraeni,Ilmu Komunikasi,5,081648613110,budi.anggraeni@gmail.com,20222159@student.uns.ac.id,Sosial,Full-time,Agustus 2022
20202160,Nadya Saputra,Manajemen,9,085345938795,nadya.saputra@gmail.com,20202160@student.uns.ac.id,Bisnis,Magang,Agustus 2020
